myTest.txt			freq	dt		
5905868	-191		338.7533875	0.002952		
5908820	-191		338.7533875	0.002952		
5911776	-191		338.2949932	0.002956		
5914724	-229		339.2130258	0.002948		
5917672	-229		339.2130258	0.002948		
5920628	-191		338.2949932	0.002956		
5923576	-191		339.2130258	0.002948		
5926524	-229		339.2130258	0.002948		
5929476	-153		338.7533875	0.002952		
5932424	-153		339.2130258	0.002948		
5935372	-153		339.2130258	0.002948		
5938324	-191		338.7533875	0.002952		
5941276	-153		338.7533875	0.002952		
5944232	-191		338.2949932	0.002956		
5947188	-191		338.2949932	0.002956		
5950140	-191		338.7533875	0.002952		
5953092	-191		338.7533875	0.002952		
5956040	-153		339.2130258	0.002948		
5958996	-229		338.2949932	0.002956		
5961948	-229		338.7533875	0.002952		
5964900	-191		338.7533875	0.002952		
5967848	-153		339.2130258	0.002948		
5970800	-153		338.7533875	0.002952		
5973752	-191		338.7533875	0.002952		
5976700	-153		339.2130258	0.002948		
5979648	-191		339.2130258	0.002948		
5982600	-191		338.7533875	0.002952		
5985548	-191		339.2130258	0.002948		
5988500	-153		338.7533875	0.002952		
5991452	-191		338.7533875	0.002952		
5996212	-191		210.0840336	0.00476		
5999160	-191		339.2130258	0.002948		
6002108	-191		339.2130258	0.002948		
6005060	-153		338.7533875	0.002952		
6008008	-153		339.2130258	0.002948		
6010956	-153		339.2130258	0.002948		
6013904	-153		339.2130258	0.002948		
6016860	-114		338.2949932	0.002956		
6019816	-153		338.2949932	0.002956		
6022768	-153		338.7533875	0.002952		
6025724	-191		338.2949932	0.002956		
6028672	-191		339.2130258	0.002948		
6031624	-191		338.7533875	0.002952		
6034576	-191		338.7533875	0.002952		
6037520	-268		339.673913	0.002944		
6040472	-191		338.7533875	0.002952		
6043420	-191		339.2130258	0.002948		
6046368	-191		339.2130258	0.002948		
6049316	-191		339.2130258	0.002948		
6052272	-153		338.2949932	0.002956		
6055228	-191		338.2949932	0.002956		
6058176	-191		339.2130258	0.002948		
6061124	-229		339.2130258	0.002948		
6064080	-191		338.2949932	0.002956		
6067032	-191		338.7533875	0.002952		
6069988	-153		338.2949932	0.002956		
6072944	-191		338.2949932	0.002956		
6075892	-191		339.2130258	0.002948		
6078840	-229		339.2130258	0.002948		
6081792	-153		338.7533875	0.002952		
6084740	-191		339.2130258	0.002948		
6087696	-191		338.2949932	0.002956		
6090644	-153		339.2130258	0.002948		
6093592	-191		339.2130258	0.002948		
6098356	-153		209.9076406	0.004764		
6101312	-153		338.2949932	0.002956		
6104260	-191		339.2130258	0.002948		
6107208	-114		339.2130258	0.002948		
6110160	-153		338.7533875	0.002952		
6113116	-191		338.2949932	0.002956		
6116072	-229		338.2949932	0.002956		
6119024	-191		338.7533875	0.002952		
6121980	-191		338.2949932	0.002956		
6124928	-191		339.2130258	0.002948		
6127880	-191		338.7533875	0.002952		
6130832	-153		338.7533875	0.002952		
6133788	-191		338.2949932	0.002956		
6136744	-191		338.2949932	0.002956		
6139696	-153		338.7533875	0.002952		
6142648	-229		338.7533875	0.002952		
6145596	-191		339.2130258	0.002948		
6148544	-191		339.2130258	0.002948		
6151492	-191		339.2130258	0.002948		
6154440	-114		339.2130258	0.002948		
6157392	-229		338.7533875	0.002952		
6160340	-153		339.2130258	0.002948		
6163292	-191		338.7533875	0.002952		
6166248	-191		338.2949932	0.002956		
6169204	-153		338.2949932	0.002956		
6172160	-191		338.2949932	0.002956		
6175108	-229		339.2130258	0.002948		
6178056	-191		339.2130258	0.002948		
6181012	-191		338.2949932	0.002956		
6183964	-191		338.7533875	0.002952		
6186920	-191		338.2949932	0.002956		
6189876	-153		338.2949932	0.002956		
6192832	-191		338.2949932	0.002956		
6195780	-229		339.2130258	0.002948		
6200548	-191		209.7315436	0.004768		
6203496	-191		339.2130258	0.002948		
6206444	-191		339.2130258	0.002948		
6209400	-153		338.2949932	0.002956		
6212348	-191		339.2130258	0.002948		
6215304	-191		338.2949932	0.002956		
6218260	-191		338.2949932	0.002956		
6221212	-191		338.7533875	0.002952		
6224164	-153		338.7533875	0.002952		
6227112	-191		339.2130258	0.002948		
6230068	-153		338.2949932	0.002956		
6233020	-153		338.7533875	0.002952		
6235976	-191		338.2949932	0.002956		
6238932	-191		338.2949932	0.002956		
6241884	-153		338.7533875	0.002952		
6244836	-153		338.7533875	0.002952		
6247784	-153		339.2130258	0.002948		
6250740	-229		338.2949932	0.002956		
6253692	-191		338.7533875	0.002952		
6256648	-191		338.2949932	0.002956		
6259604	-191		338.2949932	0.002956		
6262552	-229		339.2130258	0.002948		
6265500	-191		339.2130258	0.002948		
6268448	-229		339.2130258	0.002948		
6271396	-153		339.2130258	0.002948		
6274348	-229		338.7533875	0.002952		
6277296	-191		339.2130258	0.002948		
6280244	-191		339.2130258	0.002948		
6283196	-114		338.7533875	0.002952		
6286152	-191		338.2949932	0.002956		
6289108	-153		338.2949932	0.002956		
6292060	-191		338.7533875	0.002952		
6295012	-153		338.7533875	0.002952		
6297960	-191		339.2130258	0.002948		
6310804	-153		77.85736531	0.012844		
6313760	-153		338.2949932	0.002956		
6316712	-153		338.7533875	0.002952		
6319668	-191		338.2949932	0.002956		
6322620	-191		338.7533875	0.002952		
6325572	-191		338.7533875	0.002952		
6328528	-191		338.2949932	0.002956		
6331484	-191		338.2949932	0.002956		
6334436	-153		338.7533875	0.002952		
6337396	-153		337.8378378	0.00296		
6340348	-153		338.7533875	0.002952		
6343304	-153		338.2949932	0.002956		
6346260	-191		338.2949932	0.002956		
6349216	-191		338.2949932	0.002956		
6352172	-191		338.2949932	0.002956		
6355124	-229		338.7533875	0.002952		
6358080	-153		338.2949932	0.002956		
6361040	-191		337.8378378	0.00296		
6363996	-191		338.2949932	0.002956		
6366952	-191		338.2949932	0.002956		
6369908	-191		338.2949932	0.002956		
6372864	-153		338.2949932	0.002956		
6375820	-191		338.2949932	0.002956		
6378772	-191		338.7533875	0.002952		
6381728	-191		338.2949932	0.002956		
6384688	-191		337.8378378	0.00296		
6387648	-153		337.8378378	0.00296		
6390600	-191		338.7533875	0.002952		
6393560	-191		337.8378378	0.00296		
6396516	-153		338.2949932	0.002956		
6399468	-191		338.7533875	0.002952		
6402424	-229		338.2949932	0.002956		
6405372	-153		339.2130258	0.002948		
6408320	-191		339.2130258	0.002948		
6413052	-191		211.3271344	0.004732		
6416008	-191		338.2949932	0.002956		
6418952	-153		339.673913	0.002944		
6421900	-191		339.2130258	0.002948		
6424848	-191		339.2130258	0.002948		
6427800	-153		338.7533875	0.002952		
6430752	-191		338.7533875	0.002952		
6433704	-229		338.7533875	0.002952		
6436660	-153		338.2949932	0.002956		
6439616	-191		338.2949932	0.002956		
6442564	-191		339.2130258	0.002948		
6445512	-153		339.2130258	0.002948		
6448468	-191		338.2949932	0.002956		
6451424	-191		338.2949932	0.002956		
6454372	-191		339.2130258	0.002948		
6457320	-191		339.2130258	0.002948		
6460276	-191		338.2949932	0.002956		
6463224	-191		339.2130258	0.002948		
6466172	-191		339.2130258	0.002948		
6469120	-191		339.2130258	0.002948		
6472072	-229		338.7533875	0.002952		
6475020	-191		339.2130258	0.002948		
6477972	-229		338.7533875	0.002952		
6480928	-153		338.2949932	0.002956		
6483880	-229		338.7533875	0.002952		
6486836	-153		338.2949932	0.002956		
6489792	-191		338.2949932	0.002956		
6492740	-191		339.2130258	0.002948		
6495688	-191		339.2130258	0.002948		
6498644	-191		338.2949932	0.002956		
6501600	-191		338.2949932	0.002956		
6504548	-153		339.2130258	0.002948		
6507496	-153		339.2130258	0.002948		
6510452	-153		338.2949932	0.002956		
6515188	-153		211.1486486	0.004736		
6518136	-191		339.2130258	0.002948		
6521088	-191		338.7533875	0.002952		
6524036	-153		339.2130258	0.002948		
6526992	-229		338.2949932	0.002956		
6529940	-153		339.2130258	0.002948		
6532888	-191		339.2130258	0.002948		
6535840	-153		338.7533875	0.002952		
6538788	-153		339.2130258	0.002948		
6541736	-191		339.2130258	0.002948		
6544684	-191		339.2130258	0.002948		
6547632	-153		339.2130258	0.002948		
6550584	-191		338.7533875	0.002952		
6553536	-153		338.7533875	0.002952		
6556488	-191		338.7533875	0.002952		
6559432	-191		339.673913	0.002944		
6562380	-153		339.2130258	0.002948		
6565328	-153		339.2130258	0.002948		
6568276	-229		339.2130258	0.002948		
6571228	-153		338.7533875	0.002952		
6574176	-191		339.2130258	0.002948		
6577120	-229		339.673913	0.002944		
6580072	-153		338.7533875	0.002952		
6583016	-191		339.673913	0.002944		
6585972	-191		338.2949932	0.002956		
6588928	-191		338.2949932	0.002956		
6591876	-191		339.2130258	0.002948		
6594824	-153		339.2130258	0.002948		
6597776	-191		338.7533875	0.002952		
6600732	-191		338.2949932	0.002956		
6603684	-191		338.7533875	0.002952		
6606632	-191		339.2130258	0.002948		
6609584	-191		338.7533875	0.002952		
6612532	-191		339.2130258	0.002948		
6617264	-153		211.3271344	0.004732		
6620216	-153		338.7533875	0.002952		
6623168	-191		338.7533875	0.002952		
6626120	-191		338.7533875	0.002952		
6629076	-191		338.2949932	0.002956		
6632028	-153		338.7533875	0.002952		
6634980	-191		338.7533875	0.002952		
6637928	-191		339.2130258	0.002948		
6640884	-191		338.2949932	0.002956		
6643832	-191		339.2130258	0.002948		
6646780	-191		339.2130258	0.002948		
6649736	-191		338.2949932	0.002956		
6652684	-191		339.2130258	0.002948		
6655632	-153		339.2130258	0.002948		
6658584	-153		338.7533875	0.002952		
6661532	-153		339.2130258	0.002948		
6664484	-153		338.7533875	0.002952		
6667424	-191		340.1360544	0.00294		
6670380	-153		338.2949932	0.002956		
6673336	-153		338.2949932	0.002956		
6676284	-191		339.2130258	0.002948		
6679236	-191		338.7533875	0.002952		
6682184	-153		339.2130258	0.002948		
6685132	-191		339.2130258	0.002948		
6688084	-153		338.7533875	0.002952		
6691036	-229		338.7533875	0.002952		
6693984	-191		339.2130258	0.002948		
6696932	-191		339.2130258	0.002948		
6699884	-191		338.7533875	0.002952		
6702836	-153		338.7533875	0.002952		
6705784	-153		339.2130258	0.002948		
6708740	-191		338.2949932	0.002956		
6711688	-153		339.2130258	0.002948		
6714636	-153		339.2130258	0.002948		
6717588	-153		338.7533875	0.002952		
6722324	-191		211.1486486	0.004736		
6725276	-191		338.7533875	0.002952		
6728224	-229		339.2130258	0.002948		
6731172	-191		339.2130258	0.002948		
6734120	-229		339.2130258	0.002948		
6737072	-191		338.7533875	0.002952		
6740020	-153		339.2130258	0.002948		
6742972	-268		338.7533875	0.002952		
6745928	-153		338.2949932	0.002956		
6748884	-153		338.2949932	0.002956		
6751840	-191		338.2949932	0.002956		
6754788	-191		339.2130258	0.002948		
6757736	-229		339.2130258	0.002948		
6760692	-191		338.2949932	0.002956		
6763644	-191		338.7533875	0.002952		
6766600	-153		338.2949932	0.002956		
6769556	-191		338.2949932	0.002956		
6772504	-153		339.2130258	0.002948		
6775452	-229		339.2130258	0.002948		
6778400	-153		339.2130258	0.002948		
6781352	-229		338.7533875	0.002952		
6784300	-229		339.2130258	0.002948		
6787248	-229		339.2130258	0.002948		
6790196	-153		339.2130258	0.002948		
6793152	-153		338.2949932	0.002956		
6796104	-191		338.7533875	0.002952		
6799060	-153		338.2949932	0.002956		
6802012	-191		338.7533875	0.002952		
6804964	-153		338.7533875	0.002952		
6807912	-229		339.2130258	0.002948		
6810864	-153		338.7533875	0.002952		
6813820	-191		338.2949932	0.002956		
6816776	-229		338.2949932	0.002956		
6819732	-153		338.2949932	0.002956		
6824468	-153		211.1486486	0.004736		
6827424	-191		338.2949932	0.002956		
6830372	-191		339.2130258	0.002948		
6833324	-191		338.7533875	0.002952		
6836276	-191		338.7533875	0.002952		
6839228	-191		338.7533875	0.002952		
6842184	-153		338.2949932	0.002956		
6845140	-153		338.2949932	0.002956		
6848092	-191		338.7533875	0.002952		
6851044	-153		338.7533875	0.002952		
6853992	-191		339.2130258	0.002948		
6856948	-191		338.2949932	0.002956		
6859900	-191		338.7533875	0.002952		
6862856	-153		338.2949932	0.002956		
6865812	-191		338.2949932	0.002956		
6868760	-114		339.2130258	0.002948		
6871708	-153		339.2130258	0.002948		
6874656	-229		339.2130258	0.002948		
6877604	-191		339.2130258	0.002948		
6880556	-191		338.7533875	0.002952		
6883504	-191		339.2130258	0.002948		
6886452	-153		339.2130258	0.002948		
6889400	-229		339.2130258	0.002948		
6892356	-191		338.2949932	0.002956		
6895304	-191		339.2130258	0.002948		
6898252	-191		339.2130258	0.002948		
6901204	-153		338.7533875	0.002952		
6904152	-191		339.2130258	0.002948		
6907104	-153		338.7533875	0.002952		
6910052	-191		339.2130258	0.002948		
6912996	-268		339.673913	0.002944		
6915952	-153		338.2949932	0.002956		
6918900	-153					
6921848	-153					
6926596	-153					
6929552	-191					
6932508	-191					
6935460	-191					
6938408	-191					
6941360	-153					
6944308	-153					
6947256	-153					
6950208	-191					
6953156	-191					
6956108	-229					
6959056	-153					
6962012	-191					
6964968	-191					
6967920	-153					
6970876	-191					
6973824	-191					
6976772	-191					
6979728	-191					
6982684	-191					
6985636	-191					
6988592	-229					
6991540	-191					
6994492	-191					
6997440	-153					
7000388	-229					
7003336	-153					
7006284	-114					
7009232	-153					
7012188	-191					
7015144	-153					
7018096	-153					
7021052	-153					
7024000	-153					
7028752	-191					
7031700	-191					
7034648	-191					
7037600	-191					
7040548	-153					
7043496	-229					
7046444	-191					
7049388	-153					
7052340	-191					
7055292	-153					
7058248	-153					
7061204	-153					
7064156	-191					
7067108	-191					
7070056	-153					
7073012	-191					
7075964	-191					
7078920	-191					
7081876	-114					
7084824	-191					
7087772	-229					
7090720	-191					
7093668	-114					
7096620	-153					
7099568	-153					
7102516	-153					
7105472	-191					
7108424	-191					
7111380	-191					
7114332	-191					
7117284	-191					
7120232	-153					
7123188	-191					
7126140	-229					
7130884	-191					
7133836	-191					
7136788	-229					
7139744	-191					
7142692	-191					
7145640	-191					
7148596	-191					
7151548	-191					
7154504	-191					
7157460	-153					
7160412	-191					
7163364	-191					
7166312	-191					
7169268	-191					
7172220	-191					
7175176	-191					
7178132	-229					
7181080	-191					
7184028	-153					
7186976	-191					
7189920	-268					
7192872	-153					
7195820	-229					
7198772	-229					
7201724	-191					
7204680	-191					
7207636	-191					
7210588	-229					
7213540	-153					
7216488	-153					
7219444	-191					
7222396	-114					
7225352	-153					
7228308	-153					
7233056	-191					
7236004	-191					
7238952	-191					
7241900	-153					
7244852	-191					
7247804	-229					
7250760	-191					
7253716	-153					
7256668	-229					
7259620	-229					
7262568	-191					
7265524	-191					
7268476	-191					
7271432	-153					
7274388	-191					
7277336	-153					
7280284	-153					
7283232	-191					
7286180	-191					
7289132	-191					
7292080	-153					
7295028	-191					
7297984	-191					
7300936	-191					
7303892	-191					
7306844	-153					
7309792	-191					
7312744	-153					
7315700	-153					
7318652	-191					
7321608	-191					
7324564	-191					
7327512	-153					
7330460	-229					
7335220	-191					
7338168	-191					
7341116	-191					
7344064	-229					
7347016	-191					
7349972	-153					
7352924	-229					
7355876	-191					
7358824	-191					
7361780	-229					
7364732	-191					
7367688	-153					
7370644	-191					
7373592	-191					
7376540	-153					
7379488	-191					
7382436	-191					
7385388	-153					
7388336	-191					
7391284	-191					
7394236	-191					
7397192	-191					
7400148	-191					
7403100	-191					
7406048	-191					
7409000	-191					
7411952	-191					
7414908	-153					
7417864	-153					
7420816	-153					
7423768	-191					
7426716	-153					
7429664	-153					
7432612	-191					
7437364	-191					
7440320	-191					
7443272	-153					
7446228	-191					
7449180	-191					
7452132	-153					
7455080	-153					
7458036	-191					
7460988	-191					
7463944	-191					
7466900	-191					
7469848	-191					
7472796	-191					
7475744	-153					
7478696	-191					
7481644	-153					
7484592	-229					
7487540	-153					
7490496	-191					
7493448	-191					
7496404	-229					
7499356	-153					
7502308	-153					
7505256	-191					
7508212	-153					
7511164	-153					
7514120	-191					
7517076	-153					
7520024	-153					
7522972	-153					
7525920	-153					
7528868	-153					
7531820	-191					
7534768	-153					
7537716	-191					
7542472	-153					
7545420	-153					
7548368	-191					
7551316	-191					
7554272	-191					
7557220	-153					
7560172	-191					
7563124	-153					
7566072	-191					
7569020	-191					
7571972	-191					
7574920	-153					
7577868	-191					
7580820	-191					
7583772	-153					
7586728	-191					
7589684	-191					
7592640	-191					
7595588	-191					
7598536	-229					
7601492	-153					
7604444	-229					
7607396	-153					
7610344	-191					
7613296	-229					
7616248	-191					
7619196	-191					
7622144	-153					
7625096	-191					
7628044	-191					
7630996	-153					
7633948	-191					
7636904	-153					
7639860	-153					
7644616	-191					
7647572	-191					
7650528	-153					
7653476	-191					
7656424	-153					
7659380	-229					
7662328	-153					
7665276	-229					
7668224	-191					
7671176	-191					
7674124	-229					
7677076	-191					
7680032	-191					
7682980	-153					
7685928	-153					
7688876	-191					
7691824	-229					
7694776	-191					
7697728	-229					
7700676	-153					
7703628	-191					
7706576	-191					
7709532	-153					
7712488	-191					
7715440	-191					
7718396	-153					
7721344	-153					
7724296	-153					
7727248	-153					
7730204	-191					
7733160	-114					
7736112	-191					
7739068	-191					
7742016	-229					
7746784	-153					
7749732	-153					
7752680	-153					
7755636	-191					
7758584	-229					
7761532	-191					
7764484	-191					
7767432	-191					
7770380	-191					
7773332	-153					
7776284	-191					
7779240	-191					
7782196	-191					
7785148	-153					
7788100	-153					
7791048	-191					
7794004	-153					
7796960	-153					
7799908	-153					
7802856	-191					
7805808	-191					
7808760	-114					
7811708	-191					
7814656	-191					
7817608	-229					
7820556	-191					
7823508	-153					
7826460	-191					
7829416	-191					
7832372	-191					
7835324	-191					
7838276	-153					
7841220	-268					
7844176	-153					
7848932	-191					
7851888	-153					
7854836	-191					
7857784	-153					
7860736	-191					
7863688	-191					
7866636	-153					
7869588	-153					
7872540	-191					
7875496	-191					
7878452	-191					
7881404	-153					
7884356	-191					
7887304	-153					
7890260	-191					
7893212	-153					
7896160	-191					
7899112	-191					
7902064	-191					
7905012	-153					
7907964	-153					
7910912	-191					
7913864	-153					
7916812	-191					
7919764	-191					
7922716	-191					
7925672	-191					
7928628	-191					
7931580	-191					
7934528	-191					
7937480	-191					
7940432	-191					
7943388	-153					
7946336	-191					
7953872	-191					
7956820	-229					
7959776	-191					
7962724	-191					
7965672	-153					
7968628	-153					
7971576	-191					
7974524	-153					
7977472	-191					
7980424	-191					
7983372	-153					
7986324	-191					
7989280	-153					
7992232	-191					
7995188	-191					
7998144	-191					
8001092	-229					
8004040	-191					
8006996	-229					
8009952	-191					
8012900	-191					
8015848	-191					
8018804	-191					
8021752	-153					
8024700	-191					
8027648	-229					
8030600	-153					
8033548	-191					
8036500	-191					
8039452	-191					
8042408	-191					
8045364	-153					
8048316	-153					
8051268	-153					
8056004	-191					
8058956	-153					
8061904	-153					
8064860	-153					
8067812	-153					
8070768	-191					
8073724	-191					
8076672	-153					
8079620	-191					
8082576	-153					
8085532	-153					
8088484	-229					
8091440	-191					
8094388	-191					
8097336	-191					
8100288	-153					
8103236	-153					
8106184	-153					
8109132	-229					
8112084	-153					
8115036	-191					
8117992	-191					
8120948	-229					
8123900	-153					
8126852	-153					
8129800	-191					
8132752	-153					
8135708	-153					
8138664	-191					
8141616	-191					
8144572	-191					
8147524	-191					
8150472	-153					
8153424	-191					
8158164	-153					
8161120	-191					
8164072	-153					
8167028	-191					
8169984	-153					
8172932	-153					
8175880	-191					
8178836	-191					
8181788	-229					
8184744	-153					
8187700	-153					
8190656	-191					
8193604	-191					
8196548	-229					
8199492	-191					
8202440	-191					
8205384	-191					
8208332	-191					
8211288	-191					
8214232	-153					
8217184	-114					
8220136	-153					
8223084	-191					
8226036	-229					
8228992	-191					
8231944	-153					
8234900	-229					
8237848	-229					
8240796	-191					
8243744	-229					
8246696	-191					
8249644	-191					
8252588	-191					
8255540	-153					
8258492	-191					
8263236	-191					
8266184	-191					
8269140	-153					
8272096	-191					
8275044	-191					
8277992	-191					
8280948	-191					
8283896	-191					
8286844	-191					
8289792	-191					
8292744	-191					
8295692	-153					
8298644	-191					
8301596	-191					
8304552	-191					
8307508	-153					
8310460	-153					
8313412	-153					
8316360	-153					
8319316	-191					
8322268	-191					
8325220	-153					
8328164	-191					
8331116	-191					
8334064	-191					
8337016	-153					
8339968	-153					
8342916	-191					
8345868	-191					
8348820	-153					
8351772	-191					
8354728	-229					
8357684	-114					
8360640	-153					
8365376	-153					
8368324	-191					
8371276	-191					
8374224	-191					
8377180	-191					
8380136	-191					
8383088	-191					
8386044	-191					
8388992	-153					
8391944	-153					
8394896	-191					
8397852	-153					
8400808	-229					
8403752	-191					
8406700	-153					
8409648	-191					
8412596	-191					
8415552	-153					
8418500	-229					
8421448	-191					
8424400	-229					
8427356	-229					
8430312	-191					
8433264	-229					
8436220	-153					
8439168	-191					
8442120	-191					
8445072	-191					
8448028	-114					
8450976	-114					
8453928	-191					
8456876	-191					
8459824	-191					
8462772	-153					
8467516	-153					
8470464	-153					
8473416	-191					
8476372	-191					
8479324	-191					
8482276	-191					
8485224	-191					
8488176	-191					
8491132	-191					
8494088	-191					
8497044	-191					
8499992	-191					
8502940	-191					
8505888	-191					
8508836	-191					
8511788	-191					
8514736	-191					
8517684	-153					
8520636	-153					
8523592	-114					
8526548	-153					
8529500	-191					
8532452	-153					
8535400	-191					
8538356	-114					
8541308	-153					
8544264	-191					
8547220	-153					
8550168	-191					
8553116	-191					
8556064	-229					
8559012	-191					
8561964	-191					
8564912	-191					
8569652	-191					
8572608	-191					
8575556	-191					
8578504	-191					
8581460	-191					
8584416	-191					
8587364	-229					
8590312	-153					
8593268	-191					
8596216	-191					
8599164	-191					
8602112	-191					
8605064	-153					
8608012	-229					
8610960	-191					
8613916	-191					
8616872	-191					
8619824	-191					
8622780	-153					
8625728	-153					
8628680	-191					
8631632	-191					
8634588	-229					
8637536	-191					
8640488	-191					
8643440	-191					
8646388	-153					
8649340	-191					
8652288	-153					
8655240	-153					
8658188	-191					
8661140	-191					
8664096	-153					
8667048	-229					
8671796	-191					
8674744	-191					
8677696	-229					
8680644	-153					
8683596	-153					
8686544	-191					
8689500	-191					
8692456	-153					
8695408	-191					
8698364	-191					
8701312	-153					
8704260	-153					
8707204	-191					
8710160	-191					
8713108	-153					
8716056	-191					
8719008	-153					
8721956	-229					
8724912	-191					
8727860	-191					
8730808	-229					
8733756	-153					
8736708	-153					
8739656	-153					
8742612	-191					
8745564	-153					
8748516	-229					
8751464	-153					
8754420	-191					
8757372	-191					
8760328	-229					
8763284	-153					
8766232	-153					
8769180	-153					
8773924	-191					
8776872	-153					
8779828	-191					
8782780	-191					
8785736	-191					
8788692	-191					
8791644	-191					
8794596	-153					
8797544	-191					
8800500	-191					
8803452	-229					
8806408	-229					
8809364	-153					
8812312	-76					
8815204	-229					
8818156	-191					
8821104	-153					
8824052	-191					
8827008	-191					
8829964	-229					
8832916	-191					
8835864	-191					
8838816	-153					
8841764	-191					
8844712	-191					
8847660	-153					
8850608	-191					
8853560	-153					
8856512	-191					
8859464	-153					
8862420	-153					
8865372	-191					
8868324	-191					
8871272	-191					
8876024	-191					
8878980	-191					
8881928	-191					
8884876	-153					
8887828	-153					
8890784	-191					
8893732	-191					
8896684	-191					
8899636	-229					
8902588	-191					
8905544	-229					
8908496	-191					
8911452	-153					
8914400	-229					
8917352	-191					
8920304	-153					
8923260	-191					
8926216	-191					
8929168	-191					
8932120	-229					
8935068	-191					
8938016	-191					
8940964	-229					
8943916	-153					
8946864	-153					
8949812	-153					
8952768	-191					
8955720	-153					
8958676	-153					
8961628	-191					
8964580	-153					
8967528	-191					
8970484	-153					
8973436	-191					
8976392	-191					
8981136	-229					
8984084	-191					
8987040	-191					
8989988	-229					
8992940	-191					
8995884	-268					
8998840	-153					
9001788	-191					
9004740	-191					
9007688	-153					
9010636	-191					
9013588	-191					
9016544	-191					
9019492	-153					
9022440	-191					
9025396	-191					
9028344	-153					
9031292	-191					
9034240	-191					
9037192	-229					
9040140	-153					
9043092	-191					
9046048	-229					
9049000	-153					
9051956	-153					
9054908	-191					
9057860	-191					
9060808	-191					
9063764	-153					
9066716	-191					
9069668	-153					
9072616	-153					
9075568	-191					
9078520	-229					
9083276	-191					
9086224	-191					
9089176	-153					
9092128	-191					
9095080	-191					
9098036	-191					
9100992	-229					
9103940	-153					
9106888	-229					
9109844	-191					
9112800	-191					
9115748	-153					
9118696	-153					
9121652	-191					
9124600	-191					
9127548	-229					
9130496	-229					
9133448	-153					
9136396	-191					
9139348	-191					
9142300	-191					
9145256	-153					
9148212	-191					
9151164	-191					
9154116	-153					
9157064	-229					
9160016	-191					
9162972	-191					
9165920	-191					
9168872	-153					
9171824	-153					
9174772	-153					
9177720	-153					
9180676	-191					
9185428	-191					
9188384	-153					
9191336	-191					
9194292	-191					
9197248	-191					
9200196	-229					
9203144	-153					
9206100	-114					
9209056	-153					
9212004	-191					
9214952	-191					
9217904	-153					
9220856	-229					
9223804	-191					
9226752	-153					
9229704	-229					
9232652	-229					
9235604	-191					
9238556	-191					
9241512	-229					
9244468	-191					
9247420	-191					
9250372	-191					
9253320	-153					
9256276	-191					
9259232	-191					
9262180	-153					
9265128	-229					
9268084	-191					
9271032	-191					
9273980	-153					
9276928	-191					
9279880	-153					
9282828	-153					
9287592	-191					
9290548	-191					
9293500	-229					
9296452	-191					
9299400	-153					
9302356	-191					
9305308	-191					
9308260	-229					
9311208	-191					
9314160	-191					
9317112	-191					
9320060	-191					
9323008	-153					
9325960	-191					
9328908	-153					
9331860	-153					
9334812	-191					
9337768	-191					
9340724	-191					
9343676	-153					
9346628	-153					
9349576	-114					
9352532	-191					
9355484	-153					
9358436	-229					
9361384	-191					
9364336	-191					
9367284	-191					
9370236	-191					
9373184	-191					
9376136	-191					
9379084	-191					
9382036	-229					
9384992	-229					
9389740	-153					
9392688	-229					
9395636	-153					
9398592	-191					
9401540	-191					
9404488	-229					
9407440	-191					
9410396	-191					
9413352	-191					
9416304	-191					
9419260	-191					
9422208	-153					
9425160	-191					
9428112	-229					
9431068	-153					
9434024	-229					
9436976	-153					
9439932	-153					
9442884	-153					
9445832	-153					
9448788	-153					
9451740	-191					
9454688	-191					
9457640	-153					
9460592	-191					
9463540	-191					
9466492	-191					
9469440	-153					
9472392	-153					
9475340	-153					
9478292	-191					
9481248	-153					
9484200	-229					
9487156	-191					
9491920	-191					
9494868	-153					
9497824	-191					
9500772	-191					
9503720	-191					
9506676	-191					
9509624	-229					
9512572	-191					
9515520	-153					
9518472	-153					
9521420	-191					
9524372	-153					
9527324	-153					
9530280	-191					
9533236	-191					
9536188	-191					
9539140	-191					
9542088	-153					
9545044	-191					
9547996	-191					
9550944	-191					
9553896	-191					
9556848	-191					
9559796	-229					
9562748	-229					
9565696	-153					
9568648	-191					
9571596	-153					
9574548	-191					
9577492	-268					
9580448	-191					
9583400	-191					
9586348	-191					
9589296	-153					
9596852	-191					
9599800	-191					
9602756	-153					
9605704	-191					
9608652	-191					
9611604	-153					
9614560	-191					
9617508	-191					
9620456	-191					
9623412	-191					
9626360	-153					
9629308	-153					
9632256	-191					
9635208	-191					
9638156	-191					
9641108	-153					
9644060	-153					
9647016	-153					
9649972	-153					
9652924	-191					
9655876	-229					
9658824	-191					
9661776	-153					
9664732	-191					
9667680	-191					
9670632	-229					
9673584	-191					
9676532	-191					
9679480	-191					
9682432	-191					
9685384	-191					
9688332	-191					
9691284	-153					
9694236	-229					
9698956	-191					
9701912	-191					
9704864	-191					
9707812	-191					
9710764	-191					
9713716	-191					
9716668	-114					
9719624	-229					
9722580	-153					
9725532	-191					
9728480	-191					
9731432	-229					
9734384	-191					
9737340	-191					
9740296	-191					
9743248	-191					
9746196	-268					
9749144	-191					
9752092	-191					
9755040	-153					
9757992	-191					
9760940	-191					
9763892	-229					
9766844	-153					
9769796	-268					
9772744	-191					
9775692	-191					
9778640	-153					
9781592	-153					
9784544	-191					
