-----OpenSourceQuad-----

Date: Mar 20 2014
Time: 19:08:20
Software version: 0.85
Flight Number: 1046
Runtime data: 


16212864,-2.72,4.45
16223196,-2.67,4.45
16233520,-2.64,-4.98
16243992,-2.59,-4.98
16254920,-2.55,-4.98
16265736,-2.51,-4.98
16276644,-2.46,3.74
16287492,-2.41,3.74
16297836,-2.37,3.74
16308244,-2.32,-3.56
16318620,-2.27,-3.56
16332288,-2.22,-3.56
16342688,-2.17,-3.56
16353120,-2.11,-0.97
16363544,-2.06,-0.97
16373856,-2.00,-0.97
16384252,-1.95,-0.97
16394664,-1.89,-0.66
16405048,-1.84,-0.66
16415364,-1.78,-0.66
16425752,-1.72,4.45
16436072,-1.66,4.45
16446476,-1.60,4.45
16456872,-1.54,4.45
16467272,-1.49,-4.52
16477604,-1.42,-4.52
16488036,-1.37,-4.52
16498460,-1.31,-4.52
16508832,-1.25,-1.26
16519256,-1.20,-1.26
16530108,-1.14,-1.26
16541048,-1.09,-4.98
16551968,-1.04,-4.98
16562824,-0.99,-4.98
16577040,-0.95,-4.98
16587484,-0.91,-2.29
16597860,-0.88,-2.29
16608212,-0.85,-2.29
16618624,-0.82,2.36
16628904,-0.81,2.36
16639268,-0.79,2.36
16649576,-0.78,2.36
16659924,-0.78,-3.74
16670312,-0.78,-3.74
16680724,-0.78,-3.74
16691140,-0.80,-3.74
16701564,-0.81,0.37
16711904,-0.83,0.37
16722264,-0.86,0.37
16732540,-0.89,0.37
16742856,-0.92,-3.35
16753188,-0.95,-3.35
16763612,-0.98,-3.35
16774004,-1.02,-4.42
16784408,-1.06,-4.42
16794816,-1.10,-4.42
16805236,-1.15,-4.42
16815628,-1.19,1.05
16829800,-1.23,1.05
16840664,-1.28,1.05
16851428,-1.32,1.26
16862312,-1.36,1.26
16873180,-1.40,1.26
16883492,-1.44,1.26
16893804,-1.48,-0.23
16904208,-1.51,-0.23
16914588,-1.54,-0.23
16924960,-1.57,-0.23
16935332,-1.60,-8.39
16945768,-1.62,-8.39
16956124,-1.65,-8.39
16966524,-1.67,-8.39
16976948,-1.69,-2.22
16987296,-1.71,-2.22
16997732,-1.73,-2.22
17008072,-1.74,-1.90
17018472,-1.76,-1.90
17028884,-1.77,-1.90
17039284,-1.79,-1.90
17049664,-1.81,-5.16
17060000,-1.82,-5.16
17070444,-1.85,-5.16
17084220,-1.87,-4.34
17094596,-1.90,-4.34
17105020,-1.93,-4.34
